rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c08e6fd1-bbcd-43e2-8507-26135ca9cd78,23.0,5.0,16.0,10.0,1.0,305.591,4.0,0.0,0.0,9.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633ccb39-8dc4-42f2-ad42-889be51899d7,19.0,12.0,16.0,11.0,1.0,241.25,1.0,2.0,0.0,11.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,e8b56652-ec85-40c4-97e8-591e74797545,35.0,1.0,16.0,11.0,1.0,502.65,5.0,1.0,0.0,7.0,13.0,1.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,f3000f1d-21b7-4cd7-be92-d7feb0c62d94,18.0,8.0,12.0,9.0,1.0,263.9,4.0,0.0,1.0,13.0,7.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e47d1d34-69f2-41ca-8893-8ed0d8a9d6eb,28.0,7.0,11.0,11.0,1.0,419.65,8.0,2.0,2.0,13.0,7.0,1.0,3.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cb103d02-7899-4e69-b4a7-0afda2765d9a,31.0,4.0,15.0,12.0,1.0,387.783,4.0,4.0,0.0,10.0,13.0,1.0,3.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6d560583-ef81-4706-9f6e-70ddf975d62d,17.0,4.0,17.0,7.0,1.0,264.1,5.0,2.0,0.0,7.0,13.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cdd051d9-f54e-4b14-816a-b9b72b0fd00e,12.0,9.0,19.0,10.0,1.0,209.238,2.0,6.0,0.0,8.0,13.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dc7d378e-7919-4a77-b767-0615665ca4a9,39.0,7.0,17.0,16.0,1.0,394.179,7.0,1.0,2.0,14.0,14.0,1.0,4.0,0.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133916b0-27ed-44df-bb4b-e3805cfb8f89,25.0,6.0,20.0,14.0,1.0,334.87,2.0,6.0,0.0,10.0,13.0,1.0,3.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,eb306a08-8c72-4915-9016-204696d4ff5e,9.0,1.0,14.0,2.0,1.0,175.133,2.0,3.0,0.0,2.0,13.0,0.0,3.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,d034107a-37cd-4789-9a6e-69b9496e0e3d,15.0,9.0,15.0,8.0,1.0,303.588,3.0,6.0,0.0,4.0,13.0,0.0,3.0,1.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5f3154c4-4862-4b92-a687-a833063aeb43,18.0,7.0,19.0,9.0,1.0,264.905,3.0,2.0,0.0,8.0,13.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4ca2af9c-4b00-42b5-8cd5-40f28908d28d,12.0,4.0,8.0,4.0,1.0,199.579,2.0,2.0,3.0,13.0,6.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503a70f6-527c-4c01-bc90-2ef3b7f39931,14.0,7.0,14.0,7.0,1.0,286.875,5.0,3.0,0.0,3.0,13.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89d6795c-c17e-40cc-845b-d8faca4f5121,25.0,3.0,14.0,12.0,1.0,378.105,6.0,2.0,0.0,6.0,13.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87dba074-8141-4f21-8d13-8fa9c9f3eedc,34.0,4.0,12.0,14.0,1.0,429.955,4.0,1.0,1.0,13.0,9.0,1.0,4.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1bbe367b-aeb2-4f1d-9160-84163fc7e83d,8.0,5.0,19.0,4.0,2.0,130.381,1.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32fd6f23-6d77-45c6-8ef0-7037a0de5cc0,11.0,16.0,22.0,4.0,2.0,141.357,1.0,3.0,1.0,15.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95799edf-4ec3-4865-bd79-d759ad23bb01,21.0,14.0,21.0,5.0,2.0,207.3,0.0,3.0,0.0,14.0,16.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a0be3300-259f-404b-ba43-425bb316260c,18.0,3.0,19.0,8.0,2.0,227.542,5.0,2.0,0.0,11.0,13.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00fa081a-0796-466b-a9f8-0fb5bc983aee,26.0,4.0,16.0,20.0,2.0,316.391,2.0,3.0,1.0,13.0,10.0,0.0,3.0,1.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fbbff0ae-0b9c-4e7b-901f-a71055f49015,20.0,7.0,20.0,16.0,2.0,213.357,3.0,4.0,1.0,14.0,14.0,1.0,0.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1df91289-61fd-4f9f-8937-92216e075af2,21.0,8.0,16.0,12.0,2.0,278.143,5.0,1.0,0.0,8.0,13.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66c8a419-a503-41ff-9422-4431ced30f11,19.0,3.0,14.0,10.0,2.0,245.45,0.0,3.0,0.0,7.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795d1ccf-b3b5-4691-acaa-c4c3b92e12d8,12.0,1.0,7.0,7.0,2.0,214.0,0.0,1.0,1.0,13.0,1.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,d606ec31-6800-4467-bde2-712fac77422e,20.0,2.0,10.0,4.0,2.0,295.412,3.0,0.0,1.0,13.0,4.0,0.0,0.0,4.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87ff8761-874b-447e-acfb-0b62095d8658,22.0,7.0,19.0,6.0,2.0,279.87,4.0,3.0,1.0,13.0,10.0,1.0,0.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,f3e326aa-844d-4d48-89f3-1412a8d229db,19.0,4.0,16.0,6.0,2.0,250.727,2.0,3.0,0.0,9.0,13.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503a70f6-527c-4c01-bc90-2ef3b7f39931,10.0,0.0,13.0,5.0,2.0,205.812,1.0,2.0,0.0,3.0,13.0,0.0,3.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c1972303-3dc7-46a2-a26d-39d449eb5900,15.0,5.0,17.0,8.0,1.0,216.913,4.0,3.0,1.0,13.0,10.0,1.0,3.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59547ca8-d1ac-4d2b-9125-e407fade610c,15.0,4.0,17.0,16.0,2.0,190.143,3.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,690ea1d2-e4ec-4433-ba26-3a1361d10f5c,29.0,0.0,12.0,12.0,1.0,363.857,7.0,2.0,1.0,13.0,8.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83ce32e7-01fa-4689-8232-4dccf35e8c3a,16.0,1.0,16.0,7.0,2.0,237.333,3.0,2.0,0.0,5.0,13.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6887a0ef-25d5-4a5e-b98a-e1aa5be29e21,13.0,5.0,18.0,4.0,2.0,140.0,1.0,1.0,0.0,13.0,15.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08e9a8bf-e669-4cc6-a99a-991b6abe792e,3.0,2.0,2.0,3.0,2.0,61.308,1.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,069e7c91-a60e-4bf8-9551-425765422de0,10.0,7.0,14.0,8.0,2.0,146.105,0.0,2.0,0.0,6.0,13.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9a324d64-46a2-4ef9-897a-259957898a60,13.0,2.0,14.0,8.0,2.0,181.65,2.0,4.0,0.0,7.0,13.0,0.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87790e52-db3f-4020-b86c-2bdfe2b77d36,19.0,4.0,17.0,9.0,1.0,255.208,2.0,2.0,0.0,11.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,663b668e-14aa-46a4-b414-64e9e2fdf3a0,9.0,4.0,14.0,8.0,1.0,135.571,1.0,2.0,1.0,13.0,8.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9dff2f76-89da-41ac-8ade-a275499899f6,7.0,4.0,20.0,4.0,1.0,105.739,1.0,3.0,0.0,10.0,13.0,1.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,978c4af4-b5e1-4de2-9e2b-a7ea0a2cd39b,8.0,5.0,12.0,4.0,1.0,143.471,0.0,1.0,1.0,13.0,4.0,0.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00fa081a-0796-466b-a9f8-0fb5bc983aee,19.0,0.0,15.0,16.0,1.0,235.174,4.0,1.0,1.0,13.0,10.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9d7f62b9-9334-410c-a60c-0df1b047d1bc,14.0,7.0,17.0,8.0,2.0,191.364,2.0,4.0,0.0,9.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,793f769a-fc9b-4902-8ccc-a2715ce687ab,25.0,5.0,21.0,16.0,2.0,248.75,4.0,1.0,0.0,14.0,14.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17806c20-9a29-42b0-a891-d3c7e4a865ab,16.0,2.0,16.0,17.0,2.0,192.261,1.0,4.0,1.0,13.0,10.0,1.0,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cb3d7345-b2c4-48c0-8410-92502c39db42,20.0,2.0,21.0,14.0,2.0,220.423,1.0,7.0,0.0,12.0,14.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,066d4d36-5f5f-4331-b0be-5b5cd44ec00d,15.0,9.0,13.0,10.0,2.0,240.4,3.0,3.0,1.0,13.0,7.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50491aeb-07d4-4a9a-9d3d-57a619dfb287,14.0,3.0,18.0,9.0,2.0,207.304,2.0,3.0,0.0,10.0,13.0,1.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,aee13bbe-fba8-4ff4-8502-2659320d5f97,10.0,7.0,13.0,5.0,2.0,154.211,2.0,2.0,1.0,13.0,6.0,0.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,767dc04e-77ae-4fa9-b5b8-28e30ea0fcc4,21.0,2.0,14.0,15.0,2.0,278.667,5.0,1.0,1.0,13.0,8.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d03bea05-5418-4ef6-a096-ee9c546f3027,11.0,5.0,17.0,5.0,2.0,238.059,3.0,3.0,0.0,4.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8a1fed11-e742-4426-8113-94beba6a879d,26.0,6.0,22.0,16.0,2.0,297.231,6.0,7.0,0.0,12.0,14.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32811dbd-0271-4eaa-ade5-247755acb915,19.0,7.0,22.0,10.0,2.0,228.308,3.0,5.0,0.0,12.0,14.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2fe6c70d-0b19-4368-b124-c2cdcc10dbab,23.0,6.0,18.0,17.0,2.0,303.583,4.0,2.0,1.0,13.0,11.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9af478eb-8663-455f-8a3c-8017f24e94b5,14.0,4.0,15.0,7.0,2.0,202.95,2.0,3.0,2.0,13.0,7.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6aae10d1-d8d3-4276-b5af-aa3d779a5355,26.0,9.0,21.0,15.0,2.0,246.133,4.0,4.0,1.0,15.0,15.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,fd55c82e-4585-4845-9886-6de95a8e3a6a,14.0,2.0,15.0,9.0,2.0,263.118,2.0,1.0,0.0,4.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c890d2b8-0cb0-49f5-802d-35c2dfcb1830,13.0,2.0,18.0,9.0,2.0,233.579,2.0,2.0,0.0,6.0,13.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d5a3519-235d-4c0c-99dc-40f8ec20105b,22.0,2.0,18.0,11.0,2.0,283.87,4.0,3.0,0.0,10.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,725acbd5-0fb7-44be-a124-6b406788b772,14.0,5.0,19.0,8.0,2.0,231.7,1.0,2.0,0.0,7.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5f3154c4-4862-4b92-a687-a833063aeb43,18.0,5.0,18.0,11.0,2.0,239.714,1.0,4.0,0.0,8.0,13.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54f6013c-d302-4efb-abbf-825393a73f7c,19.0,3.0,18.0,11.0,2.0,252.409,2.0,5.0,0.0,9.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7ac1949f-1ec7-4fca-98ee-19b2f9f5add2,11.0,5.0,9.0,4.0,1.0,226.0,3.0,4.0,2.0,13.0,2.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16d79d42-022e-45c4-bd0c-f494babd8a77,12.0,7.0,17.0,4.0,1.0,207.524,2.0,5.0,0.0,8.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fea61afc-abd9-4ae9-bb97-c2a96b61c59f,23.0,5.0,16.0,18.0,2.0,369.474,4.0,3.0,0.0,6.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,f3e326aa-844d-4d48-89f3-1412a8d229db,24.0,4.0,17.0,13.0,2.0,334.909,2.0,2.0,0.0,9.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503a70f6-527c-4c01-bc90-2ef3b7f39931,7.0,3.0,15.0,2.0,2.0,139.625,0.0,1.0,0.0,3.0,13.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5dafdce6-c4f6-46ce-9465-18e9ceaee7a7,15.0,3.0,15.0,8.0,1.0,201.727,1.0,4.0,1.0,13.0,9.0,1.0,1.0,3.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0f5f6461-8805-4a79-939e-c4b306ef8f52,10.0,4.0,16.0,7.0,1.0,171.0,2.0,2.0,0.0,6.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2b0c6139-a00b-4473-a699-eba177745de5,18.0,4.0,18.0,5.0,2.0,243.864,1.0,3.0,0.0,9.0,13.0,1.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5e077ceb-ec99-4b4c-bbcc-10fe2023c191,19.0,3.0,14.0,6.0,2.0,261.6,2.0,1.0,1.0,13.0,7.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78f20882-b69a-46c2-93d7-644ef6a66871,20.0,4.0,12.0,7.0,1.0,266.158,2.0,3.0,2.0,13.0,6.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89d6795c-c17e-40cc-845b-d8faca4f5121,8.0,7.0,14.0,6.0,2.0,157.053,1.0,1.0,0.0,6.0,13.0,1.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87dba074-8141-4f21-8d13-8fa9c9f3eedc,22.0,6.0,15.0,13.0,2.0,287.773,3.0,6.0,1.0,13.0,9.0,1.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c1972303-3dc7-46a2-a26d-39d449eb5900,23.0,6.0,16.0,9.0,2.0,266.957,3.0,1.0,1.0,13.0,10.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74dec13a-7a51-4a64-bad3-71980f9d42d0,18.0,4.0,18.0,9.0,2.0,259.429,2.0,2.0,0.0,8.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61326806-d76c-47ee-8c53-f6015457899c,31.0,7.0,11.0,16.0,2.0,390.045,2.0,1.0,1.0,13.0,9.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522d752-d0c5-4579-9485-a8619a9c8482,14.0,5.0,19.0,5.0,2.0,154.917,3.0,6.0,0.0,11.0,13.0,1.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e59b9766-e72c-4109-9a27-63963e7acaa7,13.0,7.0,14.0,8.0,3.0,222.875,1.0,1.0,0.0,3.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0974ff2b-f701-47f3-8b1d-1a625b13c8a0,6.0,0.0,18.0,6.0,3.0,102.941,0.0,3.0,0.0,4.0,13.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33613c84-d358-42ae-bab0-41a187da5374,27.0,3.0,22.0,24.0,3.0,279.286,7.0,2.0,1.0,15.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a606ac59-f2aa-4c40-8e9a-86b9a64259b3,11.0,6.0,16.0,8.0,3.0,166.7,1.0,1.0,0.0,7.0,13.0,0.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0f63f8f1-ee90-4c02-9716-dc321910ea9c,18.0,3.0,20.0,14.0,3.0,240.227,2.0,4.0,0.0,9.0,13.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138f4118-a314-4096-a3b4-373b76c74fb6,12.0,10.0,23.0,11.0,3.0,158.077,5.0,5.0,1.0,14.0,12.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1cc6c1b3-e676-41c1-ae95-13fe9e011f4d,24.0,2.0,15.0,12.0,3.0,355.789,3.0,2.0,0.0,6.0,13.0,1.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4b3edb88-a8ed-4e7d-a2bc-f4bf6744f750,12.0,9.0,18.0,12.0,3.0,219.263,0.0,2.0,0.0,6.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7dae8cdf-2c75-4daa-b27a-ff40640d9542,14.0,3.0,8.0,6.0,3.0,231.706,2.0,0.0,1.0,13.0,4.0,0.0,0.0,4.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ddaf3062-228d-4ddf-99c5-2a39aa72f3bc,14.0,5.0,15.0,14.0,3.0,181.762,1.0,0.0,0.0,8.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,07a0abb0-ec09-4e5a-b4de-ce90cfd1c831,19.0,11.0,26.0,16.0,3.0,224.577,2.0,4.0,0.0,12.0,14.0,1.0,1.0,3.0
